,Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss
113,0,12,7,10,0.5,0.09580431133508682
114,0,12,4,3,0.3333333333333333,0.7369772791862488
115,0,13,9,128,0.28125,0.014006185345351696
116,0,13,8,33,0.7878787878787878,0.034962695091962814
117,0,13,3,8,0.25,0.20027823746204376
118,0,13,0,10,0.9,0.066676065325737
119,0,13,5,35,0.9428571428571428,0.010173953138291836
120,0,13,4,6,0.0,0.27392578125
121,0,13,6,34,0.029411764705882353,0.05539994314312935
122,0,13,1,5,0.8,0.11404838413000107
123,0,13,7,2,0.5,0.45819342136383057
124,0,13,2,7,0.8571428571428571,0.11697273701429367
125,0,14,5,67,0.8955223880597015,0.006384867709130049
126,0,14,0,40,0.775,0.01908612996339798
127,0,14,3,122,0.680327868852459,0.007326656486839056
128,0,14,2,11,0.8181818181818182,0.09420745819807053
129,0,14,6,65,0.015384615384615385,0.0303631704300642
130,0,14,1,14,0.7142857142857143,0.060120947659015656
131,0,14,7,42,0.6666666666666666,0.02347654290497303
132,0,14,4,6,0.3333333333333333,0.22814033925533295
133,0,15,9,221,0.28054298642533937,0.008371160365641117
134,0,15,2,7,1.0,0.11799599975347519
135,0,15,6,156,0.05128205128205128,0.012141180224716663
136,0,15,8,82,0.6097560975609756,0.015542232431471348
137,0,15,0,29,0.6896551724137931,0.03193337097764015
138,0,15,7,16,0.6875,0.06967137008905411
139,0,15,4,29,0.3793103448275862,0.04789213091135025
140,0,15,5,7,1.0,0.042923420667648315
141,0,15,3,22,0.6818181818181818,0.04373687505722046
142,0,15,1,7,1.0,0.04338306188583374
143,0,16,5,55,0.8545454545454545,0.010174303315579891
144,0,16,7,243,0.5843621399176955,0.004481334704905748
145,0,16,0,34,0.7352941176470589,0.02565598487854004
146,0,16,4,51,0.45098039215686275,0.025493931025266647
147,0,16,3,31,0.6129032258064516,0.03668595477938652
148,0,16,2,13,0.7692307692307693,0.07383772730827332
149,0,16,6,28,0.0,0.06926726549863815
150,0,16,1,5,1.0,0.05409189313650131
151,0,17,5,18,0.9444444444444444,0.029744215309619904
152,0,17,0,17,0.6470588235294118,0.06263485550880432
153,0,17,3,55,0.6,0.017620539292693138
154,0,17,9,147,0.35374149659863946,0.012239009141921997
155,0,17,2,22,0.8636363636363636,0.0460127554833889
156,0,17,6,20,0.1,0.0923757255077362
157,0,17,4,26,0.4230769230769231,0.05477641522884369
158,0,17,1,28,0.8214285714285714,0.023676449432969093
159,0,17,8,5,0.2,0.2731513977050781
160,0,18,3,15,0.7333333333333333,0.05499470978975296
