Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss,Comsume_time
0,12,0,3,0.0,1.7666157484054565,0.30100107192993164
0,12,7,10,0.0,0.4703513979911804,0.30100107192993164
0,13,0,10,0.0,0.634852945804596,0.30100107192993164
0,13,6,34,0.0,0.08746322244405746,0.30100107192993164
0,13,8,33,0.8787878787878788,0.024105289950966835,0.30100107192993164
0,13,9,128,0.0078125,0.024065494537353516,0.30100107192993164
0,13,5,35,0.0,0.09311234951019287,0.30100107192993164
0,13,2,7,0.0,0.41513916850090027,0.30100107192993164
0,13,3,8,0.0,0.8102564811706543,0.30100107192993164
0,13,1,5,0.2,0.298134982585907,0.30100107192993164
0,13,7,2,0.0,2.443631172180176,0.30100107192993164
0,13,4,6,0.3333333333333333,0.340169221162796,0.30100107192993164
0,14,0,40,0.0,0.1428869515657425,0.30100107192993164
0,14,6,65,0.0,0.0468071810901165,0.30100107192993164
0,14,3,122,0.0,0.055626481771469116,0.30100107192993164
0,14,7,42,0.0,0.10301929712295532,0.30100107192993164
0,14,2,11,0.0,0.24324417114257812,0.30100107192993164
0,14,4,6,0.16666666666666666,0.41266289353370667,0.30100107192993164
0,14,5,67,0.029850746268656716,0.0492265559732914,0.30100107192993164
0,14,1,14,0.07142857142857142,0.1498931646347046,0.30100107192993164
0,15,9,221,0.0,0.013991638086736202,0.30100107192993164
0,15,6,156,0.0,0.018814319744706154,0.30100107192993164
0,15,8,82,0.8902439024390244,0.009337912313640118,0.30100107192993164
0,15,3,22,0.0,0.2946597933769226,0.30100107192993164
0,15,4,29,0.20689655172413793,0.07157683372497559,0.30100107192993164
0,15,5,7,0.14285714285714285,0.4100358486175537,0.30100107192993164
0,15,7,16,0.0,0.27151310443878174,0.30100107192993164
0,15,0,29,0.0,0.19891363382339478,0.30100107192993164
0,15,1,7,0.0,0.25947532057762146,0.30100107192993164
0,15,2,7,0.0,0.40595632791519165,0.30100107192993164
0,16,4,51,0.11764705882352941,0.04363340884447098,0.30100107192993164
0,16,7,243,0.0,0.017508896067738533,0.30100107192993164
0,16,3,31,0.0,0.19481663405895233,0.30100107192993164
0,16,0,34,0.0,0.16442584991455078,0.30100107192993164
0,16,6,28,0.0,0.11140823364257812,0.30100107192993164
0,16,2,13,0.0,0.21292215585708618,0.30100107192993164
0,16,5,55,0.01818181818181818,0.05452143773436546,0.30100107192993164
0,16,1,5,0.2,0.3952723741531372,0.30100107192993164
0,17,3,55,0.0,0.12394273281097412,0.30100107192993164
0,17,9,147,0.0,0.020731531083583832,0.30100107192993164
0,17,4,26,0.23076923076923078,0.08056434243917465,0.30100107192993164
0,17,2,22,0.0,0.12210800498723984,0.30100107192993164
0,17,0,17,0.0,0.31392228603363037,0.30100107192993164
0,17,5,18,0.0,0.19338922202587128,0.30100107192993164
0,17,6,20,0.0,0.16008856892585754,0.30100107192993164
0,17,1,28,0.14285714285714285,0.07339233160018921,0.30100107192993164
0,17,8,5,0.6,0.21015354990959167,0.30100107192993164
0,18,3,15,0.0,0.44581133127212524,0.30100107192993164
0,18,8,107,0.8411214953271028,0.008239585906267166,0.30100107192993164
0,18,0,104,0.0,0.053611092269420624,0.30100107192993164
0,18,9,23,0.0,0.12903746962547302,0.30100107192993164
0,18,7,28,0.0,0.16280615329742432,0.30100107192993164
0,18,6,5,0.0,0.6429999470710754,0.30100107192993164
0,18,4,14,0.0,0.16849340498447418,0.30100107192993164
0,18,1,34,0.14705882352941177,0.05856512486934662,0.30100107192993164
0,18,2,27,0.0,0.10117531567811966,0.30100107192993164
0,19,0,22,0.0,0.26180633902549744,0.30100107192993164
0,19,4,12,0.16666666666666666,0.19290350377559662,0.30100107192993164
0,19,7,73,0.0,0.05783170461654663,0.30100107192993164
0,19,9,34,0.0,0.09203599393367767,0.30100107192993164
0,19,5,27,0.0,0.12355723977088928,0.30100107192993164
0,19,8,15,0.9333333333333333,0.044204916805028915,0.30100107192993164
0,19,1,29,0.06896551724137931,0.06750118732452393,0.30100107192993164
0,19,2,23,0.0,0.11861041188240051,0.30100107192993164
0,19,3,37,0.0,0.17141690850257874,0.30100107192993164
0,19,6,3,0.0,1.0763846635818481,0.30100107192993164
0,20,8,86,0.8488372093023255,0.00986597128212452,0.30100107192993164
0,20,2,134,0.007462686567164179,0.020377377048134804,0.30100107192993164
0,20,0,14,0.0,0.40742841362953186,0.30100107192993164
0,20,7,73,0.0,0.06008726358413696,0.30100107192993164
0,20,3,20,0.0,0.3399476408958435,0.30100107192993164
0,20,4,12,0.08333333333333333,0.21148692071437836,0.30100107192993164
0,20,6,30,0.0,0.10402245074510574,0.30100107192993164
0,20,5,29,0.0,0.12876833975315094,0.30100107192993164
0,20,1,4,0.5,0.43827441334724426,0.30100107192993164
0,21,1,63,0.047619047619047616,0.03314732387661934,0.30100107192993164
0,21,6,41,0.0,0.07580653578042984,0.30100107192993164
0,21,9,18,0.0,0.16298067569732666,0.30100107192993164
0,21,2,22,0.0,0.1230134516954422,0.30100107192993164
0,21,4,40,0.075,0.06071475148200989,0.30100107192993164
0,21,0,29,0.0,0.1978820562362671,0.30100107192993164
0,21,5,57,0.0,0.05539964884519577,0.30100107192993164
0,21,7,41,0.0,0.11189954727888107,0.30100107192993164
0,21,8,9,0.7777777777777778,0.07671388983726501,0.30100107192993164
0,21,3,4,0.0,1.187056541442871,0.30100107192993164
0,22,5,100,0.03,0.0305798202753067,0.30100107192993164
0,22,4,24,0.08333333333333333,0.10414409637451172,0.30100107192993164
0,22,3,84,0.0,0.07794404774904251,0.30100107192993164
0,22,2,42,0.0,0.06366878747940063,0.30100107192993164
0,22,6,43,0.0,0.0723874568939209,0.30100107192993164
0,22,7,36,0.0,0.11228916049003601,0.30100107192993164
0,22,0,4,0.0,1.340712547302246,0.30100107192993164
0,22,1,17,0.11764705882352941,0.1217237338423729,0.30100107192993164
0,23,4,142,0.23943661971830985,0.014941665343940258,0.30100107192993164
0,23,2,37,0.0,0.07396005094051361,0.30100107192993164
0,23,8,59,0.864406779661017,0.015073992311954498,0.30100107192993164
0,23,1,23,0.08695652173913043,0.08207648992538452,0.30100107192993164
0,23,5,7,0.0,0.4457671046257019,0.30100107192993164
0,23,0,8,0.0,0.6244617104530334,0.30100107192993164
0,23,3,13,0.0,0.5110949277877808,0.30100107192993164
0,23,6,12,0.0,0.2414451390504837,0.30100107192993164
0,23,9,2,0.0,1.2483303546905518,0.30100107192993164
0,23,7,1,0.0,5.186624050140381,0.30100107192993164
0,24,4,30,0.16666666666666666,0.07165079563856125,0.30100107192993164
0,24,1,44,0.045454545454545456,0.04918508604168892,0.30100107192993164
0,24,8,77,0.7662337662337663,0.013162318617105484,0.30100107192993164
0,24,9,68,0.0,0.04811786487698555,0.30100107192993164
0,24,7,47,0.0,0.09664286673069,0.30100107192993164
0,24,5,64,0.03125,0.05204816162586212,0.30100107192993164
0,24,0,4,0.0,1.31398344039917,0.30100107192993164
0,24,3,7,0.0,0.9644890427589417,0.30100107192993164
0,24,2,25,0.0,0.10967224091291428,0.30100107192993164
0,24,6,12,0.0,0.24630270898342133,0.30100107192993164
0,25,3,36,0.0,0.1852233111858368,0.30100107192993164
0,25,8,155,0.8709677419354839,0.00508423987776041,0.30100107192993164
0,25,0,21,0.0,0.27357006072998047,0.30100107192993164
0,25,6,30,0.0,0.10158634930849075,0.30100107192993164
0,25,2,15,0.0,0.18079902231693268,0.30100107192993164
0,25,9,40,0.0,0.07129787653684616,0.30100107192993164
0,25,5,6,0.0,0.5178079009056091,0.30100107192993164
0,25,4,5,0.2,0.5115324854850769,0.30100107192993164
0,25,1,2,0.0,1.1479716300964355,0.30100107192993164
0,25,7,3,0.0,1.4802237749099731,0.30100107192993164
0,26,1,78,0.10256410256410256,0.02545691467821598,0.30100107192993164
0,26,3,174,0.0,0.038381122052669525,0.30100107192993164
0,26,0,28,0.0,0.19698180258274078,0.30100107192993164
0,26,2,35,0.02857142857142857,0.07676032930612564,0.30100107192993164
0,26,4,36,0.1111111111111111,0.06274595111608505,0.30100107192993164
0,27,0,13,0.0,0.4395303428173065,0.30100107192993164
