,Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss,Comsume_time
0,0,0,7,48,0.0,0.16159917414188385,27.20212483406067
1,0,0,4,101,0.13861386138613863,0.05502906069159508,27.20212483406067
2,0,0,6,13,0.0,0.5313591957092285,27.20212483406067
3,0,0,1,77,0.0,0.0640377625823021,27.20212483406067
4,0,0,8,67,0.0,0.07458273321390152,27.20212483406067
5,0,0,2,30,0.0,0.43143272399902344,27.20212483406067
6,0,0,5,21,0.0,0.47987526655197144,27.20212483406067
7,0,0,3,15,0.0,0.32848477363586426,27.20212483406067
8,0,1,3,40,0.825,0.011603299528360367,27.20212483406067
9,0,1,5,124,0.8709677419354839,0.002359438221901655,27.20212483406067
10,0,1,2,68,0.7205882352941176,0.013707546517252922,27.20212483406067
11,0,1,0,127,0.8110236220472441,0.0052346778102219105,27.20212483406067
12,0,1,4,13,0.7692307692307693,0.0549730584025383,27.20212483406067
13,0,1,1,3,1.0,0.009851058945059776,27.20212483406067
14,0,2,3,53,0.8679245283018868,0.009408676996827126,27.20212483406067
15,0,2,2,134,0.7313432835820896,0.006094287149608135,27.20212483406067
16,0,2,8,114,0.8859649122807017,0.004431398119777441,27.20212483406067
17,0,2,5,31,0.967741935483871,0.0045798830687999725,27.20212483406067
18,0,2,1,21,0.9523809523809523,0.00469258101657033,27.20212483406067
19,0,2,4,8,1.0,0.07159556448459625,27.20212483406067
20,0,2,7,21,0.9047619047619048,0.016140738502144814,27.20212483406067
21,0,2,0,12,1.0,0.01514295395463705,27.20212483406067
22,0,2,6,4,0.5,0.3149473965167999,27.20212483406067
23,0,3,1,95,0.9789473684210527,0.0007941349758766592,27.20212483406067
24,0,3,5,2,1.0,0.17742358148097992,27.20212483406067
25,0,3,8,47,0.9148936170212766,0.00756846135482192,27.20212483406067
26,0,3,2,3,0.6666666666666666,0.3380810618400574,27.20212483406067
27,0,3,0,3,0.6666666666666666,0.5209186673164368,27.20212483406067
28,0,3,7,8,0.875,0.04498305171728134,27.20212483406067
29,0,3,9,5,0.8,0.07721370458602905,27.20212483406067
30,0,3,4,9,0.6666666666666666,0.08731523901224136,27.20212483406067
31,0,3,6,1,0.0,0.9681044816970825,27.20212483406067
32,0,3,3,2,1.0,0.15832661092281342,27.20212483406067
33,0,4,9,40,0.85,0.010834312997758389,27.20212483406067
34,0,4,6,63,0.12698412698412698,0.024601910263299942,27.20212483406067
35,0,4,8,22,0.8181818181818182,0.02502184547483921,27.20212483406067
36,0,4,4,57,0.6140350877192983,0.01626979000866413,27.20212483406067
37,0,4,5,75,0.8933333333333333,0.0038109510205686092,27.20212483406067
38,0,4,0,34,0.8235294117647058,0.024419056251645088,27.20212483406067
39,0,4,7,16,0.9375,0.01716982200741768,27.20212483406067
40,0,4,3,13,0.6153846153846154,0.06015699729323387,27.20212483406067
41,0,4,1,5,1.0,0.006271251942962408,27.20212483406067
42,0,4,2,3,0.6666666666666666,0.18173286318778992,27.20212483406067
43,0,5,4,38,0.7894736842105263,0.018515221774578094,27.20212483406067
44,0,5,1,59,0.9491525423728814,0.0034994357265532017,27.20212483406067
45,0,5,6,19,0.21052631578947367,0.09321374446153641,27.20212483406067
46,0,5,9,70,0.8428571428571429,0.006195520982146263,27.20212483406067
47,0,5,5,60,0.8666666666666667,0.007457072380930185,27.20212483406067
48,0,5,0,26,0.7692307692307693,0.02839152328670025,27.20212483406067
49,0,5,3,10,1.0,0.038814935833215714,27.20212483406067
